TAXON_GROUP_NAME;YEAR;METIER;MONTH;VPUE
Trisopterus minutus;2017;OTT_CST_24-40_offshore.se;11;2.26119808440507
Trisopterus minutus;2017;OTT_GPV_18-24_offshore.se;11;1.83060907695223
Trisopterus minutus;2017;OTT_GPV_24-40_offshore.se;11;5.13782148909628
Trisopterus minutus;2017;OTT_GST_18-24_offshore.se;11;2.94817811987817
Trisopterus minutus;2017;OTT_XST_18-24_offshore.se;11;11.4618860790541
Trisopterus minutus;2017;OTT_XST_24-40_offshore.se;11;14.144504161157
Trisopterus minutus;2017;OTB_CMT_18-24_offshore.se;12;6.03298444957733
Trisopterus minutus;2017;OTB_CMT_24-40_offshore.se;12;10.6190434175626
Trisopterus minutus;2017;OTB_CST_18-24_offshore.se;12;4.62992389041017
Trisopterus minutus;2017;OTB_CST_24-40_offshore.se;12;3.10762062887299
Trisopterus minutus;2017;OTB_GPV_24-40_offshore.se;12;3.49506258975187
Trisopterus minutus;2017;OTB_GST_18-24_offshore.se;12;2.35238803150459
Trisopterus minutus;2017;OTB_GST_24-40_offshore.se;12;14.1036128665954
Trisopterus minutus;2017;OTB_XMA_18-24_offshore.se;12;10.1435672571773
Trisopterus minutus;2017;OTB_XST_24-40_offshore.se;12;12.0092697898599
Trisopterus minutus;2017;OTM_CMT_24-40_offshore.se;12;12.5237010555173
Trisopterus minutus;2017;OTM_GPV_24-40_offshore.se;12;4.40326420668142
Trisopterus minutus;2017;OTM_XST_24-40_offshore.se;12;20.0023372287145
Trisopterus minutus;2017;OTT_GPV_18-24_offshore.se;12;2.21993762357274
Trisopterus minutus;2017;OTT_GPV_24-40_offshore.se;12;4.90829078745528
Trisopterus minutus;2017;OTT_GST_18-24_offshore.se;12;3.58485047274968
Trisopterus minutus;2017;OTT_XST_18-24_offshore.se;12;10.7272505075232
Trisopterus minutus;2017;OTT_XST_24-40_offshore.se;12;14.58668695843
Engraulis encrasicolus;2017;OTB_CST_18-24_offshore.yr;1;0.109357472691164
Engraulis encrasicolus;2017;OTB_GST_24-40_offshore.yr;1;0.331225710080585
Engraulis encrasicolus;2017;OTM_CMT_24-40_offshore.yr;1;1255.83980094829
Engraulis encrasicolus;2017;OTM_CST_24-40_offshore.yr;1;1856.63160132992
Engraulis encrasicolus;2017;OTM_GPV_24-40_offshore.yr;1;630.462068810761
Engraulis encrasicolus;2017;OTM_XST_24-40_offshore.yr;1;684.508469574782
Engraulis encrasicolus;2017;OTT_CST_24-40_offshore.yr;1;1899.2615991701
Engraulis encrasicolus;2017;OTT_GPV_24-40_offshore.yr;1;770.376167968495
Engraulis encrasicolus;2017;OTT_XST_24-40_offshore.yr;1;417.160243536276
Engraulis encrasicolus;2017;OTB_CST_18-24_offshore.yr;2;0.298240686586015
Engraulis encrasicolus;2017;OTB_CST_24-40_offshore.yr;2;0.163079854148521
Engraulis encrasicolus;2017;OTB_GST_18-24_offshore.yr;2;0.81668199206011
Engraulis encrasicolus;2017;OTB_XST_24-40_offshore.yr;2;0.346143145304119
Engraulis encrasicolus;2017;OTM_CMT_24-40_offshore.yr;2;642.658831504585
Engraulis encrasicolus;2017;OTM_GPV_24-40_offshore.yr;2;90.2172126871105
Engraulis encrasicolus;2017;OTM_GST_18-24_offshore.yr;2;26.6212007779468
Engraulis encrasicolus;2017;OTT_GPV_24-40_offshore.yr;2;20.2806061748571
Engraulis encrasicolus;2017;OTT_XST_24-40_offshore.yr;2;0.566666787965337
Engraulis encrasicolus;2017;OTB_CMT_24-40_offshore.yr;3;0.0298296392642009
Engraulis encrasicolus;2017;OTB_CST_18-24_offshore.yr;3;0.232916858981524
Engraulis encrasicolus;2017;OTB_GST_18-24_offshore.yr;3;0.322645312693089
Engraulis encrasicolus;2017;OTB_GST_24-40_offshore.yr;3;0.388162938925752
Engraulis encrasicolus;2017;OTM_CMT_24-40_offshore.yr;3;416.867378791147
Engraulis encrasicolus;2017;OTT_XST_24-40_offshore.yr;3;0.2204271728219
Engraulis encrasicolus;2017;OTB_CST_18-24_offshore.yr;4;0.626372220609884
Engraulis encrasicolus;2017;OTB_GST_18-24_offshore.yr;4;11.2658659833364
Engraulis encrasicolus;2017;OTB_XST_24-40_offshore.yr;4;0.244800631570478
Engraulis encrasicolus;2017;OTM_CMT_24-40_offshore.yr;4;824.887610617876
Engraulis encrasicolus;2017;OTB_CMT_24-40_offshore.yr;5;21.9235671668109
Engraulis encrasicolus;2017;OTB_CST_18-24_offshore.yr;5;0.944005765454351
Engraulis encrasicolus;2017;OTB_GST_18-24_offshore.yr;5;6.21685321331355
Engraulis encrasicolus;2017;OTB_XST_24-40_offshore.yr;5;1.31610765932924
Engraulis encrasicolus;2017;OTM_CMT_24-40_offshore.yr;5;100.945902239395
Engraulis encrasicolus;2017;OTM_GST_18-24_offshore.yr;5;16.4113796791444
Engraulis encrasicolus;2017;OTT_CST_24-40_offshore.yr;5;0.228793287740008
Engraulis encrasicolus;2017;OTT_XST_24-40_offshore.yr;5;0.479482193456408
Engraulis encrasicolus;2017;OTB_CST_18-24_offshore.yr;6;0.252852440389424
Engraulis encrasicolus;2017;OTB_CST_24-40_offshore.yr;6;0.189299911116874
Engraulis encrasicolus;2017;OTB_GST_18-24_offshore.yr;6;3.37578254093431
Engraulis encrasicolus;2017;OTB_XST_24-40_offshore.yr;6;0.0521315077894591
Engraulis encrasicolus;2017;OTM_CMT_24-40_offshore.yr;6;78.9947390856469
Engraulis encrasicolus;2017;OTM_GST_18-24_offshore.yr;6;14.535978245644
Engraulis encrasicolus;2017;OTB_CST_18-24_offshore.yr;7;0.480078417316281
Engraulis encrasicolus;2017;OTB_GST_18-24_offshore.yr;7;0.15234512613992
Engraulis encrasicolus;2017;OTM_CMT_24-40_offshore.yr;7;42.9052159282109
Engraulis encrasicolus;2017;OTM_GST_18-24_offshore.yr;7;62.7663309784718
Engraulis encrasicolus;2017;OTB_CMT_24-40_offshore.yr;8;82.5530670055593
Engraulis encrasicolus;2017;OTB_CST_18-24_offshore.yr;8;0.184976812360983
Engraulis encrasicolus;2017;OTM_CMT_24-40_offshore.yr;8;173.662720466735
Engraulis encrasicolus;2017;OTM_XMA_18-24_offshore.yr;8;0.283307931275318
Engraulis encrasicolus;2017;OTB_CST_18-24_offshore.yr;9;0.124430257682748
Engraulis encrasicolus;2017;OTB_GST_24-40_offshore.yr;9;0.138442146371246
Engraulis encrasicolus;2017;OTM_CMT_24-40_offshore.yr;9;431.823808446916
Engraulis encrasicolus;2017;OTB_CST_18-24_offshore.yr;10;0.229010592940405
Engraulis encrasicolus;2017;OTB_XST_24-40_offshore.yr;10;0.123534452012661
Engraulis encrasicolus;2017;OTM_CMT_24-40_offshore.yr;10;501.345764651287
Engraulis encrasicolus;2017;OTT_XST_24-40_offshore.yr;10;0.411961410753872
Engraulis encrasicolus;2017;OTB_CST_18-24_offshore.yr;11;0.0986080322243648
Engraulis encrasicolus;2017;OTM_CMT_24-40_offshore.yr;11;890.133727927852
Engraulis encrasicolus;2017;OTM_CST_24-40_offshore.yr;11;728.94409148585
Engraulis encrasicolus;2017;OTM_GPV_24-40_offshore.yr;11;1462.806535508
Engraulis encrasicolus;2017;OTM_XST_24-40_offshore.yr;11;651.510923026139
Engraulis encrasicolus;2017;OTT_GPV_24-40_offshore.yr;11;1567.06249897888
Engraulis encrasicolus;2017;OTT_XST_24-40_offshore.yr;11;0.131041707661251
Engraulis encrasicolus;2017;OTB_CST_18-24_offshore.yr;12;0.170692346898193
Engraulis encrasicolus;2017;OTB_GPV_24-40_offshore.yr;12;336.698293669474
Engraulis encrasicolus;2017;OTM_CMT_24-40_offshore.yr;12;847.031228604297
Engraulis encrasicolus;2017;OTM_CST_24-40_offshore.yr;12;879.851955098363
Engraulis encrasicolus;2017;OTM_GPV_24-40_offshore.yr;12;961.379185718591
Engraulis encrasicolus;2017;OTM_XST_24-40_offshore.yr;12;654.49041801446
Engraulis encrasicolus;2017;OTT_GPV_24-40_offshore.yr;12;1028.41915706568
Illex spp.;2017;OTB_CMT_18-24_offshore.yr;1;5.95754301845837
Illex spp.;2017;OTB_CMT_24-40_offshore.yr;1;11.6395179487932
Illex spp.;2017;OTB_CST_18-24_offshore.yr;1;4.88202206307818
Illex spp.;2017;OTB_CST_24-40_offshore.yr;1;7.50021480568914
Illex spp.;2017;OTB_GPV_24-40_offshore.yr;1;5.83505303500531
Illex spp.;2017;OTB_GST_18-24_offshore.yr;1;6.01271817229833
Illex spp.;2017;OTB_GST_24-40_offshore.yr;1;12.5660354572139
Illex spp.;2017;OTB_XMA_18-24_offshore.yr;1;5.45117193446624
Illex spp.;2017;OTB_XST_24-40_offshore.yr;1;14.9919682441066
Illex spp.;2017;OTM_CMT_24-40_offshore.yr;1;18.4255397603631
Illex spp.;2017;OTM_GPV_24-40_offshore.yr;1;6.61157774120161
Illex spp.;2017;OTM_XST_24-40_offshore.yr;1;7.24283950758607
Illex spp.;2017;OTT_CST_24-40_offshore.yr;1;7.08834456093796
Illex spp.;2017;OTT_GPV_18-24_offshore.yr;1;7.35595868065924
Illex spp.;2017;OTT_GPV_24-40_offshore.yr;1;6.75767900739046
Illex spp.;2017;OTT_GST_18-24_offshore.yr;1;1.17211064620871
Illex spp.;2017;OTT_XST_18-24_offshore.yr;1;11.9595213889593
Illex spp.;2017;OTT_XST_24-40_offshore.yr;1;16.0440681532821
Illex spp.;2017;OTB_CMT_18-24_offshore.yr;2;9.12561001458203
Illex spp.;2017;OTB_CMT_24-40_offshore.yr;2;13.083007918605
Illex spp.;2017;OTB_CST_18-24_offshore.yr;2;4.99236398797377
Illex spp.;2017;OTB_CST_24-40_offshore.yr;2;7.32709969363468
Illex spp.;2017;OTB_GPV_18-24_offshore.yr;2;15.1210004715146
Illex spp.;2017;OTB_GPV_24-40_offshore.yr;2;4.47273212586772
Illex spp.;2017;OTB_GST_18-24_offshore.yr;2;5.35058605208021
Illex spp.;2017;OTB_GST_24-40_offshore.yr;2;9.88269598607163
Illex spp.;2017;OTB_XMA_18-24_offshore.yr;2;7.01405202943499
Illex spp.;2017;OTB_XST_24-40_offshore.yr;2;12.4841833237597
Illex spp.;2017;OTM_CMT_24-40_offshore.yr;2;17.3125116867397
Illex spp.;2017;OTM_GPV_24-40_offshore.yr;2;12.7301659665577
Illex spp.;2017;OTT_CST_24-40_offshore.yr;2;8.10762545128863
Illex spp.;2017;OTT_GPV_18-24_offshore.yr;2;14.8446726327794
Illex spp.;2017;OTT_GPV_24-40_offshore.yr;2;7.07728735251526
Illex spp.;2017;OTT_GST_18-24_offshore.yr;2;2.59944791984422
Illex spp.;2017;OTT_XST_18-24_offshore.yr;2;10.6553151092148
Illex spp.;2017;OTT_XST_24-40_offshore.yr;2;15.5446773901257
Illex spp.;2017;OTB_CMT_18-24_offshore.yr;3;7.5575857548005
Illex spp.;2017;OTB_CMT_24-40_offshore.yr;3;9.56230152174867
Illex spp.;2017;OTB_CST_18-24_offshore.yr;3;5.28736018628075
Illex spp.;2017;OTB_CST_24-40_offshore.yr;3;8.11554966451198
Illex spp.;2017;OTB_GPV_18-24_offshore.yr;3;5.10372782513061
Illex spp.;2017;OTB_GPV_24-40_offshore.yr;3;6.85819354188946
Illex spp.;2017;OTB_GST_18-24_offshore.yr;3;2.32987970842235
Illex spp.;2017;OTB_GST_24-40_offshore.yr;3;7.12881188587908
Illex spp.;2017;OTB_XMA_18-24_offshore.yr;3;4.59154608296344
Illex spp.;2017;OTB_XST_24-40_offshore.yr;3;9.00838480648178
Illex spp.;2017;OTT_CST_24-40_offshore.yr;3;8.06438459138429
Illex spp.;2017;OTT_GPV_18-24_offshore.yr;3;15.9044302926226
Illex spp.;2017;OTT_GPV_24-40_offshore.yr;3;11.2628448517609
Illex spp.;2017;OTT_GST_18-24_offshore.yr;3;1.11177538413979
Illex spp.;2017;OTT_XST_18-24_offshore.yr;3;10.9485518361299
Illex spp.;2017;OTT_XST_24-40_offshore.yr;3;15.1093267802054
Illex spp.;2017;OTB_CMT_18-24_offshore.yr;4;9.70775932675261
Illex spp.;2017;OTB_CMT_24-40_offshore.yr;4;8.947763564644
Illex spp.;2017;OTB_CST_18-24_offshore.yr;4;4.78053893322544
Illex spp.;2017;OTB_CST_24-40_offshore.yr;4;4.48376268128317
Illex spp.;2017;OTB_GPV_18-24_offshore.yr;4;3.24230635462687
Illex spp.;2017;OTB_GPV_24-40_offshore.yr;4;4.58375445314755
Illex spp.;2017;OTB_GST_18-24_offshore.yr;4;3.98370151099546
Illex spp.;2017;OTB_GST_24-40_offshore.yr;4;8.0455614744919
Illex spp.;2017;OTB_XMA_18-24_offshore.yr;4;9.11582008217868
Illex spp.;2017;OTB_XST_24-40_offshore.yr;4;8.62990421285686
Illex spp.;2017;OTT_CST_24-40_offshore.yr;4;5.83830712290719
Illex spp.;2017;OTT_GPV_24-40_offshore.yr;4;7.00734088193566
Illex spp.;2017;OTT_XST_18-24_offshore.yr;4;8.49182163017481
Illex spp.;2017;OTT_XST_24-40_offshore.yr;4;10.9566026332925
Illex spp.;2017;OTB_CMT_18-24_offshore.yr;5;2.79652130561843
Illex spp.;2017;OTB_CMT_24-40_offshore.yr;5;7.25385357261533
Illex spp.;2017;OTB_CST_18-24_offshore.yr;5;4.63703363786249
Illex spp.;2017;OTB_CST_24-40_offshore.yr;5;4.5687156726742
Illex spp.;2017;OTB_GPV_18-24_offshore.yr;5;5.09343729666536
Illex spp.;2017;OTB_GPV_24-40_offshore.yr;5;2.07173934598092
Illex spp.;2017;OTB_GST_18-24_offshore.yr;5;3.09535515819362
Illex spp.;2017;OTB_GST_24-40_offshore.yr;5;7.06928951296537
Illex spp.;2017;OTB_XMA_18-24_offshore.yr;5;6.12224624897862
Illex spp.;2017;OTB_XST_24-40_offshore.yr;5;4.96299054213969
Illex spp.;2017;OTM_CMT_24-40_offshore.yr;5;14.6150338636364
Illex spp.;2017;OTT_CST_24-40_offshore.yr;5;2.52376802101717
Illex spp.;2017;OTT_GPV_24-40_offshore.yr;5;4.75862967594776
Illex spp.;2017;OTT_XST_18-24_offshore.yr;5;3.01505121529306
Illex spp.;2017;OTT_XST_24-40_offshore.yr;5;7.48052968026325
Illex spp.;2017;OTB_CMT_18-24_offshore.yr;6;3.23509546774317
Illex spp.;2017;OTB_CMT_24-40_offshore.yr;6;3.99425275164339
Illex spp.;2017;OTB_CST_18-24_offshore.yr;6;2.970893985857
Illex spp.;2017;OTB_CST_24-40_offshore.yr;6;1.46327643608158
Illex spp.;2017;OTB_GPV_18-24_offshore.yr;6;1.18403705958227
Illex spp.;2017;OTB_GPV_24-40_offshore.yr;6;1.4024591983929
Illex spp.;2017;OTB_GST_18-24_offshore.yr;6;2.11560908486869
Illex spp.;2017;OTB_GST_24-40_offshore.yr;6;3.19946393966948
Illex spp.;2017;OTB_XMA_18-24_offshore.yr;6;4.09463854667925
Illex spp.;2017;OTB_XST_24-40_offshore.yr;6;3.13931003789483
Illex spp.;2017;OTM_GPV_24-40_offshore.yr;6;2.49326004851537
Illex spp.;2017;OTT_CST_24-40_offshore.yr;6;2.44358474773042
Illex spp.;2017;OTT_GPV_18-24_offshore.yr;6;2.54021303365103
Illex spp.;2017;OTT_GPV_24-40_offshore.yr;6;2.34220123497612
Illex spp.;2017;OTT_XST_18-24_offshore.yr;6;2.64217379449174
Illex spp.;2017;OTT_XST_24-40_offshore.yr;6;4.72587501238132
Illex spp.;2017;OTB_CMT_18-24_offshore.yr;7;7.08796882490602
Illex spp.;2017;OTB_CMT_24-40_offshore.yr;7;6.61104887651101
Illex spp.;2017;OTB_CST_18-24_offshore.yr;7;4.66442210719422
Illex spp.;2017;OTB_CST_24-40_offshore.yr;7;3.55444863047308
Illex spp.;2017;OTB_GPV_24-40_offshore.yr;7;4.11005437652477
Illex spp.;2017;OTB_GST_18-24_offshore.yr;7;1.65983845670677
Illex spp.;2017;OTB_GST_24-40_offshore.yr;7;3.90451524097025
Illex spp.;2017;OTB_XMA_18-24_offshore.yr;7;0.840582908499162
Illex spp.;2017;OTB_XST_24-40_offshore.yr;7;10.3247764387535
Illex spp.;2017;OTT_CST_24-40_offshore.yr;7;7.24757615031693
Illex spp.;2017;OTT_GPV_18-24_offshore.yr;7;6.77851049558705
Illex spp.;2017;OTT_GPV_24-40_offshore.yr;7;3.86406775523442
Illex spp.;2017;OTT_XST_18-24_offshore.yr;7;8.70318006460244
Illex spp.;2017;OTT_XST_24-40_offshore.yr;7;11.8199202486372
Illex spp.;2017;OTB_CMT_18-24_offshore.yr;8;6.02623309244166
Illex spp.;2017;OTB_CMT_24-40_offshore.yr;8;10.674522593989
Illex spp.;2017;OTB_CST_18-24_offshore.yr;8;4.47564248120456
Illex spp.;2017;OTB_CST_24-40_offshore.yr;8;5.1964179081847
Illex spp.;2017;OTB_GPV_24-40_offshore.yr;8;7.57200240534168
Illex spp.;2017;OTB_GST_18-24_offshore.yr;8;3.87662083889614
Illex spp.;2017;OTB_GST_24-40_offshore.yr;8;6.19692096951943
Illex spp.;2017;OTB_XMA_18-24_offshore.yr;8;2.41674923649954
Illex spp.;2017;OTB_XST_24-40_offshore.yr;8;12.8178949507198
Illex spp.;2017;OTM_CMT_24-40_offshore.yr;8;9.91725899190624
Illex spp.;2017;OTT_CST_24-40_offshore.yr;8;7.12799737228747
Illex spp.;2017;OTT_GPV_18-24_offshore.yr;8;5.96428649059887
Illex spp.;2017;OTT_GPV_24-40_offshore.yr;8;6.6472437392616
Illex spp.;2017;OTT_GST_18-24_offshore.yr;8;0.081607466150312
Illex spp.;2017;OTT_XST_18-24_offshore.yr;8;14.5345185159713
Illex spp.;2017;OTT_XST_24-40_offshore.yr;8;14.3578752741823
Illex spp.;2017;OTB_CMT_18-24_offshore.yr;9;14.424245367592
Illex spp.;2017;OTB_CMT_24-40_offshore.yr;9;15.0315735102865
Illex spp.;2017;OTB_CST_18-24_offshore.yr;9;6.86645960517479
Illex spp.;2017;OTB_CST_24-40_offshore.yr;9;11.0127757356517
Illex spp.;2017;OTB_GPV_24-40_offshore.yr;9;8.41523262477745
Illex spp.;2017;OTB_GST_18-24_offshore.yr;9;8.13441072153061
Illex spp.;2017;OTB_GST_24-40_offshore.yr;9;11.4803507383871
Illex spp.;2017;OTB_XMA_18-24_offshore.yr;9;5.38273248250798
Illex spp.;2017;OTB_XST_24-40_offshore.yr;9;15.4559215416001
Illex spp.;2017;OTT_CST_24-40_offshore.yr;9;9.52161875166687
Illex spp.;2017;OTT_GPV_18-24_offshore.yr;9;8.30902977507899
Illex spp.;2017;OTT_GPV_24-40_offshore.yr;9;9.80336522507603
Illex spp.;2017;OTT_GST_18-24_offshore.yr;9;2.59051807418349
Illex spp.;2017;OTT_XST_18-24_offshore.yr;9;17.6284227933765
Illex spp.;2017;OTT_XST_24-40_offshore.yr;9;18.5719706184716
Illex spp.;2017;OTB_CMT_18-24_offshore.yr;10;9.23652287146096
Illex spp.;2017;OTB_CMT_24-40_offshore.yr;10;12.7582765405742
Illex spp.;2017;OTB_CST_18-24_offshore.yr;10;5.33692481487944
Illex spp.;2017;OTB_CST_24-40_offshore.yr;10;7.9920066086936
Illex spp.;2017;OTB_GPV_24-40_offshore.yr;10;3.22561698011136
Illex spp.;2017;OTB_GST_18-24_offshore.yr;10;4.37894523655666
Illex spp.;2017;OTB_GST_24-40_offshore.yr;10;8.39073679963363
Illex spp.;2017;OTB_XMA_18-24_offshore.yr;10;4.52875808301739
Illex spp.;2017;OTB_XST_24-40_offshore.yr;10;16.8462118357841
Illex spp.;2017;OTT_CST_24-40_offshore.yr;10;7.63031246483161
Illex spp.;2017;OTT_GPV_18-24_offshore.yr;10;6.92879909063062
Illex spp.;2017;OTT_GPV_24-40_offshore.yr;10;6.08460272432192
Illex spp.;2017;OTT_GST_18-24_offshore.yr;10;7.84613235843497
Illex spp.;2017;OTT_XST_18-24_offshore.yr;10;15.9300131527611
Illex spp.;2017;OTT_XST_24-40_offshore.yr;10;14.1247090714482
Illex spp.;2017;OTB_CMT_18-24_offshore.yr;11;4.79410900209582
Illex spp.;2017;OTB_CMT_24-40_offshore.yr;11;9.35043888417179
Illex spp.;2017;OTB_CST_18-24_offshore.yr;11;4.72368386723693
Illex spp.;2017;OTB_CST_24-40_offshore.yr;11;2.83329988268039
Illex spp.;2017;OTB_GPV_24-40_offshore.yr;11;4.88822935457209
Illex spp.;2017;OTB_GST_18-24_offshore.yr;11;2.0727382715655
Illex spp.;2017;OTB_GST_24-40_offshore.yr;11;5.11380490577292
Illex spp.;2017;OTB_XMA_18-24_offshore.yr;11;3.85576451314804
Illex spp.;2017;OTB_XST_24-40_offshore.yr;11;10.1762234641785
Illex spp.;2017;OTM_GPV_24-40_offshore.yr;11;14.0397913840211
Illex spp.;2017;OTM_XMA_18-24_offshore.yr;11;10.8467903474774
Illex spp.;2017;OTM_XST_24-40_offshore.yr;11;9.1169755757127
Illex spp.;2017;OTT_CST_24-40_offshore.yr;11;0.236253636105681
Illex spp.;2017;OTT_GPV_18-24_offshore.yr;11;4.22972711945323
Illex spp.;2017;OTT_GPV_24-40_offshore.yr;11;3.38230486441129
Illex spp.;2017;OTT_GST_18-24_offshore.yr;11;2.72674141679307
Illex spp.;2017;OTT_XST_18-24_offshore.yr;11;8.77463612285225
Illex spp.;2017;OTT_XST_24-40_offshore.yr;11;10.1698881134066
Illex spp.;2017;OTB_CMT_18-24_offshore.yr;12;2.78058931619374
Illex spp.;2017;OTB_CMT_24-40_offshore.yr;12;10.0474368376653
Illex spp.;2017;OTB_CST_18-24_offshore.yr;12;3.23380487387314
Illex spp.;2017;OTB_CST_24-40_offshore.yr;12;5.09085009579709
Illex spp.;2017;OTB_GPV_24-40_offshore.yr;12;2.83779130878225
Illex spp.;2017;OTB_GST_18-24_offshore.yr;12;1.33522142526515
Illex spp.;2017;OTB_GST_24-40_offshore.yr;12;4.89024039893576
Illex spp.;2017;OTB_XMA_18-24_offshore.yr;12;3.10437575201497
Illex spp.;2017;OTB_XST_24-40_offshore.yr;12;8.18014588514073
Illex spp.;2017;OTM_CMT_24-40_offshore.yr;12;14.4100051196001
Illex spp.;2017;OTM_GPV_24-40_offshore.yr;12;2.79431218084073
Illex spp.;2017;OTM_XST_24-40_offshore.yr;12;7.32124322156316
Illex spp.;2017;OTT_GPV_18-24_offshore.yr;12;1.87735107432934
Illex spp.;2017;OTT_GPV_24-40_offshore.yr;12;3.03926464874176
Illex spp.;2017;OTT_GST_18-24_offshore.yr;12;2.15699606059863
Illex spp.;2017;OTT_XST_18-24_offshore.yr;12;5.38027314032557
Illex spp.;2017;OTT_XST_24-40_offshore.yr;12;8.73664039572887
Loliginidae;2017;OTB_CMT_18-24_offshore.yr;1;20.4184486831771
Loliginidae;2017;OTB_CMT_24-40_offshore.yr;1;14.0707529686112
Loliginidae;2017;OTB_CST_18-24_offshore.yr;1;28.9232521225233
Loliginidae;2017;OTB_CST_24-40_offshore.yr;1;17.7274556954149
Loliginidae;2017;OTB_GPV_18-24_offshore.yr;1;21.455547603508
Loliginidae;2017;OTB_GPV_24-40_offshore.yr;1;55.7039850433818
Loliginidae;2017;OTB_GST_18-24_offshore.yr;1;14.4746802288656
Loliginidae;2017;OTB_GST_24-40_offshore.yr;1;12.9224520485593
Loliginidae;2017;OTB_XMA_18-24_offshore.yr;1;13.7310826421032
Loliginidae;2017;OTB_XST_24-40_offshore.yr;1;23.1473798168571
Loliginidae;2017;OTM_GPV_24-40_offshore.yr;1;41.0036203369003
Loliginidae;2017;OTM_XST_24-40_offshore.yr;1;80.9573239106495
Loliginidae;2017;OTT_CST_24-40_offshore.yr;1;29.4145021473126
Loliginidae;2017;OTT_GPV_18-24_offshore.yr;1;86.2034359583955
Loliginidae;2017;OTT_GPV_24-40_offshore.yr;1;67.5081770743572
Loliginidae;2017;OTT_GST_18-24_offshore.yr;1;12.5189104332798
Loliginidae;2017;OTT_XST_18-24_offshore.yr;1;21.465511988209
Loliginidae;2017;OTT_XST_24-40_offshore.yr;1;17.7662806684618
Loliginidae;2017;OTB_CMT_18-24_offshore.yr;2;14.834830029867
Loliginidae;2017;OTB_CMT_24-40_offshore.yr;2;8.03390260885242
Loliginidae;2017;OTB_CST_18-24_offshore.yr;2;20.3806290383094
Loliginidae;2017;OTB_CST_24-40_offshore.yr;2;15.8314585408832
Loliginidae;2017;OTB_GPV_18-24_offshore.yr;2;83.7897081899027
Loliginidae;2017;OTB_GPV_24-40_offshore.yr;2;38.6582171819958
Loliginidae;2017;OTB_GST_18-24_offshore.yr;2;13.5668939083529
Loliginidae;2017;OTB_GST_24-40_offshore.yr;2;13.9049702629513
Loliginidae;2017;OTB_XMA_18-24_offshore.yr;2;11.9396574061107
Loliginidae;2017;OTB_XST_24-40_offshore.yr;2;19.9223109770035
Loliginidae;2017;OTM_GPV_24-40_offshore.yr;2;48.7675942382921
Loliginidae;2017;OTM_GST_18-24_offshore.yr;2;31.1051743046244
Loliginidae;2017;OTT_CST_24-40_offshore.yr;2;21.1831099133362
Loliginidae;2017;OTT_GPV_18-24_offshore.yr;2;69.0464582594156
Loliginidae;2017;OTT_GPV_24-40_offshore.yr;2;47.1809313006764
Loliginidae;2017;OTT_GST_18-24_offshore.yr;2;13.4271472383704
Loliginidae;2017;OTT_XST_18-24_offshore.yr;2;23.9756994573894
Loliginidae;2017;OTT_XST_24-40_offshore.yr;2;16.82705913942
Loliginidae;2017;OTB_CMT_18-24_offshore.yr;3;12.3817775650841
Loliginidae;2017;OTB_CMT_24-40_offshore.yr;3;5.9043286909451
Loliginidae;2017;OTB_CST_18-24_offshore.yr;3;15.9691067063411
Loliginidae;2017;OTB_CST_24-40_offshore.yr;3;7.13768478920981
Loliginidae;2017;OTB_GPV_18-24_offshore.yr;3;35.7924246580046
Loliginidae;2017;OTB_GPV_24-40_offshore.yr;3;26.4799474383276
Loliginidae;2017;OTB_GST_18-24_offshore.yr;3;7.40280167989613
Loliginidae;2017;OTB_GST_24-40_offshore.yr;3;7.89771748946452
Loliginidae;2017;OTB_XMA_18-24_offshore.yr;3;10.7952413296651
Loliginidae;2017;OTB_XST_24-40_offshore.yr;3;14.4150540771243
Loliginidae;2017;OTT_CST_24-40_offshore.yr;3;11.6233164155698
Loliginidae;2017;OTT_GPV_18-24_offshore.yr;3;37.1641174650438
Loliginidae;2017;OTT_GPV_24-40_offshore.yr;3;30.167577390763
Loliginidae;2017;OTT_GST_18-24_offshore.yr;3;8.80082270873459
Loliginidae;2017;OTT_XST_18-24_offshore.yr;3;21.7082317737979
Loliginidae;2017;OTT_XST_24-40_offshore.yr;3;15.2622547860495
Loliginidae;2017;OTB_CMT_18-24_offshore.yr;4;22.6050280196686
Loliginidae;2017;OTB_CMT_24-40_offshore.yr;4;9.803756267379
Loliginidae;2017;OTB_CST_18-24_offshore.yr;4;11.4962756175997
Loliginidae;2017;OTB_CST_24-40_offshore.yr;4;7.63061883800867
Loliginidae;2017;OTB_GPV_18-24_offshore.yr;4;22.9596889358824
Loliginidae;2017;OTB_GPV_24-40_offshore.yr;4;10.1541823772646
Loliginidae;2017;OTB_GST_18-24_offshore.yr;4;4.8083888594771
Loliginidae;2017;OTB_GST_24-40_offshore.yr;4;6.29355677351779
Loliginidae;2017;OTB_XMA_18-24_offshore.yr;4;9.64611159418609
Loliginidae;2017;OTB_XST_24-40_offshore.yr;4;12.0398913998206
Loliginidae;2017;OTT_CST_24-40_offshore.yr;4;11.5993919463433
Loliginidae;2017;OTT_GPV_18-24_offshore.yr;4;36.4530430588235
Loliginidae;2017;OTT_GPV_24-40_offshore.yr;4;17.0372035054777
Loliginidae;2017;OTT_GST_18-24_offshore.yr;4;4.31235279224822
Loliginidae;2017;OTT_XST_18-24_offshore.yr;4;19.431381595607
